,dd,country,fatalities_revert,fatalities,preds_rf,preds_rf_reverted,preds_rfx,preds_rfx_reverted
2264,2023-12,France,0.0,0.0,0.0,0.0,0.0,0.0
2265,2015-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2266,2015-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2267,2016-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2268,2016-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2269,2016-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2270,2016-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2271,2016-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2272,2016-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2273,2016-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2274,2016-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2275,2016-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2276,2016-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2277,2016-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2278,2016-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2279,2017-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2280,2017-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2281,2017-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2282,2017-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2283,2017-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2284,2017-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2285,2017-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2286,2017-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2287,2017-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2288,2017-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2289,2017-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2290,2017-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2291,2018-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2292,2018-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2293,2018-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2294,2018-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2295,2018-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2296,2018-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2297,2018-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2298,2018-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2299,2018-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2300,2018-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2301,2018-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2302,2018-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2303,2019-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2304,2019-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2305,2019-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2306,2019-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2307,2019-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2308,2019-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2309,2019-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2310,2019-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2311,2019-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2312,2019-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2313,2019-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2314,2019-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2315,2020-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2316,2020-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2317,2020-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2318,2020-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2319,2020-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2320,2020-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2321,2020-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2322,2020-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2323,2020-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2324,2020-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2325,2020-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2326,2020-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2327,2021-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2328,2021-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2329,2021-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2330,2021-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2331,2021-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2332,2021-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2333,2021-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2334,2021-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2335,2021-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2336,2021-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2337,2021-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2338,2021-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2339,2022-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2340,2022-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2341,2022-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2342,2022-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2343,2022-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2344,2022-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2345,2022-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2346,2022-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2347,2022-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2348,2022-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2349,2022-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2350,2022-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2351,2023-01,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2352,2023-02,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2353,2023-03,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2354,2023-04,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2355,2023-05,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2356,2023-06,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2357,2023-07,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2358,2023-08,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2359,2023-09,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2360,2023-10,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2361,2023-11,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2362,2023-12,Gabon,0.0,0.0,0.0,0.0,0.0,0.0
2363,2015-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2364,2015-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2365,2016-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2366,2016-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2367,2016-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2368,2016-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2369,2016-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2370,2016-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2371,2016-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2372,2016-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2373,2016-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2374,2016-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2375,2016-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2376,2016-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2377,2017-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2378,2017-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2379,2017-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2380,2017-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2381,2017-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2382,2017-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2383,2017-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2384,2017-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2385,2017-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2386,2017-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2387,2017-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2388,2017-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2389,2018-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2390,2018-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2391,2018-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2392,2018-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2393,2018-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2394,2018-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2395,2018-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2396,2018-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2397,2018-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2398,2018-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2399,2018-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2400,2018-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2401,2019-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2402,2019-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2403,2019-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2404,2019-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2405,2019-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2406,2019-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2407,2019-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2408,2019-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2409,2019-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2410,2019-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2411,2019-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2412,2019-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2413,2020-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2414,2020-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2415,2020-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2416,2020-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2417,2020-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2418,2020-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2419,2020-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2420,2020-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2421,2020-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2422,2020-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2423,2020-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2424,2020-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2425,2021-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2426,2021-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2427,2021-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2428,2021-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2429,2021-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2430,2021-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2431,2021-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2432,2021-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2433,2021-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2434,2021-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2435,2021-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2436,2021-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2437,2022-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2438,2022-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2439,2022-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2440,2022-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2441,2022-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2442,2022-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2443,2022-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2444,2022-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2445,2022-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2446,2022-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2447,2022-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2448,2022-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2449,2023-01,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2450,2023-02,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2451,2023-03,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2452,2023-04,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2453,2023-05,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2454,2023-06,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2455,2023-07,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2456,2023-08,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2457,2023-09,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2458,2023-10,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2459,2023-11,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2460,2023-12,Gambia,0.0,0.0,0.0,0.0,0.0,0.0
2461,2022-03,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2462,2022-04,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2463,2022-05,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2464,2022-06,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2465,2022-07,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2466,2022-08,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2467,2022-09,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2468,2022-10,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2469,2022-11,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2470,2022-12,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2471,2023-01,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2472,2023-02,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2473,2023-03,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2474,2023-04,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2475,2023-05,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2476,2023-06,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2477,2023-07,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2478,2023-08,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2479,2023-09,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2480,2023-10,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2481,2023-11,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2482,2023-12,Georgia,0.0,0.0,0.0,0.0,0.0,0.0
2483,2022-10,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2484,2022-11,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2485,2022-12,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2486,2023-01,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2487,2023-02,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2488,2023-03,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2489,2023-04,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2490,2023-05,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2491,2023-06,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2492,2023-07,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2493,2023-08,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2494,2023-09,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2495,2023-10,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2496,2023-11,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2497,2023-12,Germany,0.0,0.0,0.0,0.0,0.0,0.0
2498,2015-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2499,2015-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2500,2016-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2501,2016-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2502,2016-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2503,2016-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2504,2016-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2505,2016-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2506,2016-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2507,2016-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2508,2016-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2509,2016-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2510,2016-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2511,2016-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2512,2017-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2513,2017-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2514,2017-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2515,2017-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2516,2017-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2517,2017-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2518,2017-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2519,2017-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2520,2017-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2521,2017-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2522,2017-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2523,2017-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2524,2018-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2525,2018-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2526,2018-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2527,2018-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2528,2018-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2529,2018-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2530,2018-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2531,2018-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2532,2018-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2533,2018-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2534,2018-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2535,2018-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2536,2019-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2537,2019-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2538,2019-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2539,2019-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2540,2019-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2541,2019-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2542,2019-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2543,2019-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2544,2019-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2545,2019-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2546,2019-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2547,2019-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2548,2020-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2549,2020-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2550,2020-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2551,2020-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2552,2020-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2553,2020-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2554,2020-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2555,2020-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2556,2020-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2557,2020-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2558,2020-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2559,2020-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2560,2021-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2561,2021-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2562,2021-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2563,2021-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2564,2021-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2565,2021-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2566,2021-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2567,2021-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2568,2021-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2569,2021-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2570,2021-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2571,2021-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2572,2022-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2573,2022-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2574,2022-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2575,2022-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2576,2022-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2577,2022-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2578,2022-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2579,2022-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2580,2022-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2581,2022-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2582,2022-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2583,2022-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2584,2023-01,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2585,2023-02,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2586,2023-03,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2587,2023-04,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2588,2023-05,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2589,2023-06,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2590,2023-07,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2591,2023-08,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2592,2023-09,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2593,2023-10,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2594,2023-11,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2595,2023-12,Ghana,0.0,0.0,0.0,0.0,0.0,0.0
2596,2022-03,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2597,2022-04,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2598,2022-05,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2599,2022-06,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2600,2022-07,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2601,2022-08,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2602,2022-09,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2603,2022-10,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2604,2022-11,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2605,2022-12,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2606,2023-01,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2607,2023-02,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2608,2023-03,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2609,2023-04,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2610,2023-05,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2611,2023-06,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2612,2023-07,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2613,2023-08,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2614,2023-09,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2615,2023-10,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2616,2023-11,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2617,2023-12,Greece,0.0,0.0,0.0,0.0,0.0,0.0
2618,2022-03,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2619,2022-04,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2620,2022-05,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2621,2022-06,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2622,2022-07,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2623,2022-08,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2624,2022-09,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2625,2022-10,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2626,2022-11,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2627,2022-12,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2628,2023-01,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2629,2023-02,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2630,2023-03,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2631,2023-04,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2632,2023-05,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2633,2023-06,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2634,2023-07,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2635,2023-08,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2636,2023-09,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2637,2023-10,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2638,2023-11,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2639,2023-12,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0
2640,2015-11,Guinea,0.0,0.0,0.0,0.0,0.0,0.0
